año,sector_ciiu,tamanio_empresa,num_empleados,localidad,ventas_comportamiento,ventas_expectativa,credito_solicito,credito_obtuvo,inversion_realizo,inversion_expectativa,tamanio_cat,ventas_num,ventas_cat,ventas_positivo,credito_num,credito_positivo,inversion_num,inversion_positivo,indice_clima_sin_inversion,indice_clima
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,37,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,4,1.0,1.0,2.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,80.0,,2.0,,,,Pequeña,80.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,40.0,,2.0,,,,Mediana,40.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,56,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,59,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,19,2.0,1.0,2.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,10,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,56,2.0,2.0,2.0,0.0,,1.0,,1.0,2.0,Pequeña,0.0,,0.0,,,1.0,1.0,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,20,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,44,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,7,3.0,1.0,2.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,4,2.0,1.0,2.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,17,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,33,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,39,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,5.0,,1.0,,,,Microempresa,5.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,17,1.0,1.0,2.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,12,3.0,1.0,2.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,41,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,40.0,,2.0,,,,Pequeña,40.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,37,2.0,1.0,2.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,4,2.0,1.0,2.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,56,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,3.0,1.0,0.0,,2.0,,1.0,4.0,Mediana,0.0,,0.0,,,1.0,1.0,0.0,0.0
2024,1,3.0,3.0,1.0,100.0,,1.0,,2.0,4.0,Mediana,100.0,,0.0,,,2.0,0.0,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,42,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,12,2.0,2.0,2.0,100.0,,1.0,,2.0,5.0,Pequeña,100.0,,0.0,,,2.0,0.0,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,40,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,50,2.0,1.0,2.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,40,2.0,1.0,2.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,53,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,42,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,60,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,17,2.0,1.0,2.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,30.0,,2.0,1.0,,,Microempresa,30.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,47,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,60,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,17,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,21,2.0,1.0,2.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,4,1.0,1.0,2.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,17,1.0,1.0,2.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,50.0,,2.0,,,,Pequeña,50.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,38,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,80.0,,1.0,,,,Mediana,80.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,35.0,,1.0,,,,Mediana,35.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,24,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,44,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,26,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,4.0,,2.0,1.0,,,Microempresa,4.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,14,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,20,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,17,1.0,1.0,2.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,2.0,1.0,0.0,,1.0,,1.0,1.0,Microempresa,0.0,,0.0,,,1.0,1.0,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,1.0,,,Microempresa,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,17,3.0,1.0,2.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,7,3.0,1.0,2.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,20,3.0,1.0,2.0,0.0,,1.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,17,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,3.0,1.0,1.0,5.0,,1.0,,,,Mediana,5.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,1.0,1.0,1.0,0.0,,2.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,1.0,,,Mediana,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,1,2.0,1.0,1.0,0.0,,1.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,1.0,,,Pequeña,0.0,,0.0,1.0,1.0,,,0.5,0.5
2024,7,1.0,1.0,2.0,0.0,,1.0,,,,Microempresa,0.0,,0.0,,,,,0.0,0.0
2024,1,3.0,1.0,1.0,0.0,,2.0,,,,Mediana,0.0,,0.0,,,,,0.0,0.0
2024,1,1.0,2.0,1.0,0.0,,1.0,,1.0,3.0,Microempresa,0.0,,0.0,,,1.0,1.0,0.0,0.0
2024,60,2.0,1.0,2.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
2024,1,2.0,1.0,1.0,0.0,,2.0,,,,Pequeña,0.0,,0.0,,,,,0.0,0.0
