Id_Encuesta,Id_Encuestado,COD_CIIU,SECTOR,TAMANO,F1,F2,F3,P1,P2,P3A,P3B,P3C,P3D,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_OTRO,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_OTRO,P6_1,P6_2,P6_3,P6_4,P6_5,P6_6,P6_7,P6_8,P6_OTRO,P7_1,P7_2,P7_3,P7_4,P7_5,P7_6,P7_7,P7_8,P7_9,P7_10,P7_11,P7_12,P7_OTRO,P8,P9,P10A,P10B,P10C,P10D,P10E,P10F,P10G,P10H,P10I,P10J,P10K,P10L,P11B,P11C,P11D,P11E,P11F,P11G,P11H,P11I,P11J,P11K,P11L,P12_1,P12_2,P12_3,P12_4,P12_5,P12_6,P12_7,P12_8,P12_9,P12_10,P12_11,P12_OTRO,P13_1,P13_2,P13_3,P13_4,P13_5,P13_6,P13_7,P13_8,P13_9,P13_10,P13_OTRO,P14_1,P14_2,P14_3,P14_4,P14_5,P14_6,P14_7,P14_8,P14_9,P14_10,P14_11,P14_12,P14_OTRO,P15_1,P15_2,P15_3,P15_4,P15_5,P15_6,P15_7,P15_OTRO,P16,P17,P18_1,P18_2,P18_3,P18_4,P18_5,P18_6,P18_7,P18_8,P18_OTRO,P19_1,P19_2,P19_3,P19_4,P19_5,P19_OTRO,P20,P21A,P21B,P21C,P21D,P21E,P21F,P21G,P21H,P22A,P22B,P22C,P22D,P22E,P22F,P22G,P22H,P22I,P22J,P22K,P22L,P23A,P23B,P23C,P23D,P23E,P23F,P23G,P23H,P23I,P23J,P23K,P23L,P24,P25A,P25B,P25C,P25D,P25E,P25F,P25G,P25H,P25I,P25J,P25K,P25L,P25M,P25N,P25O,P25P,P26A,P26B,P26C,P26D,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P27_8,P27_OTRO,P28,P29_1,P29_2,P29_3,P30,P31,P31_OTRO,P32A,P32B,P32C,P32D,P32E,P33_1,P33_2,P33_3,P33_4,P33_5,P33_6,P33_OTRO,P34_1,P34_2,P34_3,P34_4,P34_5,P34_6,P34_7,P34_8,P34_9,P34_10,P34_OTRO,P35_1,P35_2,P35_3,P35_4,P35_5,P35_6,P35_7,P35_8,P35_9,P35_10,P35_OTRO,P36_1,P36_2,P36_3,P36_4,P36_OTRO,P36_97,P37A,P37B,P37C,P37D,P37E,P38_1,P38_2,P38_3,P38_4,P38_90,P39,P40,P41_1,P41_2,P41_3,P41_4,P41_OTRO,P42_1,P42_2,P42_3,P42_4,P42_5,P42_OTRO,P43,P44,P44A_1,P44A_2,P44A_3,P44A_4,P45,P46,P47,P48A,P48B,P48C,P49_1,P49_2,P49_3,P49_4,P50,P51,P51_OTRO,P52_1,P52_2,P52_3,P52_4,P52_90,P53,P54,P55,P56,P57A,P57B,P57C,P57D,P57E,P57F,P57G,P57H,P58,P59
001GDC_Clima_de_los_Negocios,1037,6202,1,2,1,4,2,3,6,100,0,0,0,,,,,,6,7,8,,,,3,4,5,,,,2,,,,6,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,8,9,,,,,,,,,,7,8,9,,,,,3,,5,,,,,10,,,,,2,3,4,5,,,,1,1,,,,,,,,,,,2,3,,5,,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,,,,7,,,1,4,,,2,,,,,,,,1,,,,,6,,,,,,,,7,,9,10,,1,2,,,5,,,,,,,1,2,3,,,,1,1,1,1,1,,2,,,,1,2,,2,,,,,,,,,,1,2,,,,,,,,1,1,1,1,,,,2,90,,,,,,90,2,2,3,1,1,1,1,1,1,1,1,1,2,
001GDC_Clima_de_los_Negocios,1038,4644,4,2,1,1,2,2,3,15,0,85,0,1,2,,,5,,,,,,,,,,,,,,3,,,6,,,10,,,,,,,,,,,,,,1,3,3,2,3,1,3,2,2,2,3,1,3,1,1,1,1,1,1,1,2,1,1,1,1,,2,,,,6,,,9,,,,1,,3,,,,,,9,,,,,,,5,,,,,,11,,58,1,,,,5,,,,2,,1,,,,,,,,,,,,,,,2,4,5,3,5,4,5,5,5,2,3,2,1,1,1,3,2,3,3,3,1,1,2,1,1,1,2,2,2,2,2,3,2,0,3,4,4,4,3,5,5,5,4,4,2,4,4,3,5,4,4,2,5,5,,,3,4,5,,,,,10,203,207,,1,4,,2,1,2,2,5,,,,,5,,,,,,,,6,7,,9,,,1,,,,,,,,9,,63,1,,,4,67,,4,2,5,4,5,,2,,,,1,2,1,,,,9,,,,,,,1,2,,,,,,,,2,1,2,,2,,4,3,90,,,,,,90,2,3,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1039,4631,3,1,1,1,2,1,1,10,10,10,70,1,2,,,,6,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,,,,,5,,,8,9,,,,,,,,5,,,,9,10,,,,,,,,,8,,10,11,,,,,,,,6,,,2,,,2,,,,,,,,,,,,,,3,2,1,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,0,2,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,3,3,3,3,,,,4,5,6,,,,7,93,,,1,2,,2,3,3,3,4,1,,,,,6,,,,,4,,,,,9,10,,,,3,,,,7,,,10,,1,2,,4,,,3,3,3,3,3,,,,,90,92,2,1,2,3,,,,,,,,,2,,,,,,,,,1,1,1,1,,,,1,90,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1040,2229,3,2,1,1,2,2,6,25,10,65,0,1,2,,,,6,,,,,,,,,,,,,3,,,6,,,,,,,,,,,,,,,,,1,2,2,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,,2,,,5,,,8,,,,,,,,,5,,7,,,,13,,2,,,5,,,,,,11,,,1,,,,5,,,,1,1,,,,,,,,,,,,3,4,,,2,4,4,2,3,2,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,2,3,1,2,2,3,2,2,2,2,2,2,0,3,2,4,3,2,3,4,4,2,2,3,3,2,1,2,3,4,1,3,2,1,2,3,,,,,,,4,2,,,1,8,,2,1,2,4,4,1,,,,,6,,,,,4,,,7,,9,,,1,2,,,,,,,9,,,1,2,,4,,,2,2,2,2,2,,,,,90,1,2,,,3,,,,,,,,,1,2,,,,,,,,2,2,2,1,2,,,1,3,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1041,1311,2,3,1,1,1,3,7,0,0,90,10,1,2,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,,,,,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,3,3,2,3,2,1,3,2,2,3,1,,,,5,,,8,,,,,,,3,,,,7,,,10,,,,,,5,,,,,10,,12,,1,,,,,,,,2,,1,,,,,,,,,,,,,,,3,4,4,4,4,4,4,4,4,3,3,3,2,2,3,3,2,3,3,3,2,1,3,1,2,2,3,3,2,2,3,2,2,93,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,5,5,5,5,,,,4,5,6,,,,10,209,,,1,10,,4,1,5,3,5,,2,3,,,,,,,,,5,,,8,,10,,,2,,,,,,8,,10,,,2,3,4,,,4,3,3,3,4,,2,,,,1,1,,,,,,1,2,3,4,5,,1,1,8,,,,92,1,1,1,1,1,,,3,,1,3,,1,,3,4,,2,3,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1042,1523,2,2,1,3,1,2,5,80,10,10,0,1,,3,,,,7,,,,,,,,,,,,,,,6,7,8,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,3,,5,,,,,,,,,2,,,5,,,,,10,,,,3,,,6,,8,,,11,,,,,3,,5,,7,,1,1,,,,,,,,,,1,,3,4,5,,3,2,2,5,5,2,5,5,5,2,2,1,2,1,2,3,2,3,3,3,2,2,3,3,2,1,3,3,3,2,3,3,2,30,2,4,3,3,4,5,3,2,2,3,1,4,4,3,3,2,4,3,1,1,,,3,4,5,,7,,,5,9,,,2,,,,,,,,1,2,,,,6,,,2,,,,6,,,9,,,1,,,4,,,7,,,,,1,2,,4,,,3,3,3,3,3,,2,,,,2,2,1,2,3,,,,,,,,,1,2,,,,,,,,1,1,1,1,2,3,,90,1,,,,,,90,1,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1043,8129,2,2,1,4,1,2,3,10,0,85,5,1,2,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,9,,,,,3,1,2,3,3,2,2,3,2,2,3,3,2,2,2,1,1,2,1,2,1,2,2,2,2,,,,,5,,7,,,,,52,,,,,5,,,,9,10,,,,,4,,,,8,,10,11,,,,2,,,,,7,,2,,,,,,,,7,,,,,,,,,2,3,4,3,4,2,3,3,4,3,3,3,3,2,3,3,2,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,0,1,3,2,3,3,3,3,3,3,3,1,4,3,3,2,3,3,4,4,4,,,,,,6,7,,,8,104,,,1,1,,4,4,4,3,3,,,,4,,,,1,,,,5,,,,,,29,,,,,,6,,8,,10,,,2,3,4,,,4,3,3,4,4,,,,,90,2,2,1,,,,,,,,,,,2,,,,,,,,,2,2,2,1,,,,2,2,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1044,8560,4,1,1,1,2,1,3,100,0,0,0,,2,,,,6,,,37,,2,,4,,,12,,2,3,,,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,2,,2,,,5,,,8,,,,,1,,,4,,,,,,,35,,,,,,6,,,,,,,13,,,,,5,,,10,2,,1,,,,,,,,,,,,,,,2,5,5,3,1,5,4,5,5,1,1,1,1,2,3,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,5,3,4,3,4,3,4,4,4,4,5,5,5,3,4,5,5,,,,,,6,,,,10,213,,,1,,13,4,5,5,5,5,1,,,,,6,,,,,4,,,,,,10,16,,2,,,,,,,,10,47,1,2,,4,,,1,3,3,3,3,,,,,90,1,1,,,,,,,2,,4,,,1,1,2,,,,4,1,1,1,1,1,,2,,,1,90,,,2,,4,,1,2,2,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1045,4719,4,1,1,6,2,1,3,95,0,5,0,1,2,,,5,,,,,,,,,,,,,,3,4,,6,,,,,,,,,,,,,,,,,3,1,2,2,1,2,2,2,2,1,3,2,2,2,2,2,1,3,2,2,2,1,3,2,2,,,,4,,6,,,9,,,,,,3,,5,,,,,10,,,,,,,,,8,,,11,12,,1,,,,,,,,2,,1,,,,,,,,,,,,,,,3,2,2,2,4,2,3,1,2,2,2,3,2,3,2,2,2,1,3,2,2,1,3,3,2,2,3,3,2,3,3,2,2,0,4,1,1,3,1,2,4,2,1,1,1,1,2,2,1,1,4,3,4,4,,,,,,,7,,,8,119,,,1,2,,2,2,1,2,2,,,,,,6,,,,,,,6,,,9,10,,,,,,,,7,8,,10,,1,2,,4,,,3,2,3,2,4,,2,,,,1,1,,,,,,,,3,,,,1,1,108,,,,1,2,1,1,1,2,,,3,,1,90,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1046,4112,3,1,1,4,2,1,2,100,0,0,0,,2,3,,,,,8,,1,,3,4,,,,,,,4,5,6,,,,,,,,,,,,,,,,,3,2,2,2,3,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,6,,,,,,97,,2,,,5,,,,,10,,,,,4,5,,,,,10,,,,,2,,4,5,,,,2,,1,,,,,,,,,,,,,,,2,4,3,3,3,4,3,4,4,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,0,3,4,4,4,2,4,4,4,3,3,3,3,4,4,3,2,3,3,3,3,,,3,,,,,,,1,4,,,2,,,,,,,,,,,4,,,,,,3,,5,,,,9,,,,2,,,5,,7,,,,,,2,3,,,97,2,3,3,4,3,,,,,90,92,2,1,,,,,,,,,,,1,2,,,,,,,,2,1,2,,,3,,3,90,,,,,,90,1,3,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1047,4663,1,2,1,5,1,2,7,80,10,10,0,1,,,4,,,,8,,,,,,,,,,,3,4,,6,,,,,,,,,,,,,,,,,3,1,3,3,3,3,3,2,1,2,3,3,3,3,2,2,1,3,1,1,2,1,1,2,1,1,2,,,,,,8,,,,,,,,4,5,,,,9,,,,,,,5,,,8,,10,,,,,2,,,5,,,,1,1,,,,,,,,,,,2,,,,,3,2,2,4,4,5,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,1,1,3,3,2,2,1,2,3,0,3,3,3,3,3,4,4,5,3,3,2,4,4,4,4,1,5,5,5,5,,,3,,,,7,,,7,116,,,2,,,,,,,,,,,,,,19,,,,,5,,7,,9,,,,,,4,,6,,8,,,,1,2,,4,,,5,3,3,3,4,,,,4,,1,2,,,,4,9,,,,,,,1,2,,,,,,,,1,1,1,,2,,,3,1,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1048,8621,3,2,1,5,1,2,5,90,0,10,0,1,2,,,,,,8,,,,,,,,,,,3,,,6,,,97,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,1,2,2,3,1,1,2,1,1,2,2,2,2,2,2,1,1,,,,,,,8,9,,,,,2,,,5,,,,9,,,,,,,,,,8,,,11,,,,2,,,,,,,2,,1,,,,,,,,,,,,,,,3,5,1,1,1,5,1,5,5,2,3,3,1,1,3,3,3,3,3,3,3,2,2,2,1,1,3,3,3,3,3,3,3,0,4,3,3,2,4,2,4,4,1,2,2,2,2,2,5,1,4,4,5,5,1,,3,,,,,,,10,207,,,2,,,,,,,,,,,,,,67,,,,,,,,8,9,10,,,,,4,,,,8,,10,,1,2,,4,,,5,5,5,5,5,,,,,90,2,2,,,,4,,,,,,,,1,2,,,,,,,,1,1,1,,,3,,1,1,,,,,,90,2,2,2,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1049,4541,4,2,1,4,1,2,2,85,0,0,15,1,,3,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,3,3,2,1,2,3,2,2,3,2,1,1,3,1,3,3,2,3,3,2,2,2,2,3,3,,2,,4,,,,8,,,,,,2,3,,,,,,9,,,,,,,,,,,,10,11,,,,2,,,,,7,,2,,,,,,5,,,,,,,,,,,3,2,3,3,5,3,3,3,3,1,2,1,3,1,3,3,3,2,3,3,2,2,3,2,2,1,3,3,2,2,3,2,1,5,4,3,3,4,3,3,5,5,3,3,2,3,3,3,4,2,2,3,3,2,1,2,,,,,,,,5,4,,,2,,,,,,,,,,,4,,,,,,3,4,,,,8,,,,,,,,5,6,7,,,,,1,2,,4,,,3,3,2,3,4,,,,,90,1,2,,2,3,,,,,,,,,1,1,104,,,,2,2,1,1,1,2,,2,,,2,90,,,,,,90,1,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1050,7490,3,1,1,1,1,1,4,100,0,0,0,,,3,4,5,,,,,1,2,,4,,,,,,,4,,6,,,97,,,,,,,,,,,,,,3,1,1,2,2,1,2,2,1,3,1,3,2,1,2,2,1,2,2,2,2,1,2,2,1,,,,,,,,8,9,10,,,,,,,5,,,,9,10,,,,,,,,,8,,10,,,,,,3,,,,,,2,,,,,,5,,,,12,,,,,,,3,2,4,3,4,2,3,4,4,3,3,3,2,2,3,3,3,3,3,1,2,3,3,3,2,2,2,3,2,2,2,2,2,0,4,4,4,4,4,4,4,4,3,4,1,1,3,3,3,1,5,5,5,5,1,,,4,,,,,,10,209,,,2,,,,,,,,1,,,,,6,,,2,,4,,,,,,10,,,,3,,,,7,8,,,,1,2,,4,,,4,4,5,4,5,,,,,90,2,2,1,,,,,,,,,,,1,2,,,,,,,,1,1,1,1,,,,1,1,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1051,1399,4,1,1,1,1,1,4,60,30,10,0,,,3,4,,,,8,,,,,,,,,1,,,,,6,,8,,,,,,,,,,,,,,,2,1,1,1,1,3,3,2,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,,2,,,,6,,,9,,,,,,,,5,6,,,,10,,,,,,,,,,,10,11,12,,1,,3,,,,,,1,1,,,,,,,,,,1,,3,4,,,3,4,4,3,4,3,4,3,4,2,3,2,3,1,3,3,3,2,3,3,2,1,2,1,2,2,3,3,2,2,2,2,1,0,3,4,3,2,3,3,4,3,2,2,1,2,3,3,2,1,3,3,4,4,,2,,4,5,,,,,7,115,131,,1,1,,4,3,4,5,4,1,,3,,,6,,1,,,,,,,,9,10,,,,,,5,,,,9,10,,,2,3,4,,,3,4,4,4,3,,,3,4,,2,1,,,,,,1,2,,,5,,1,1,102,,,,92,1,2,1,1,2,1,,3,4,2,1,,,2,,4,,2,2,3,1,1,1,1,2,1,2,2,2,1,3
001GDC_Clima_de_los_Negocios,1052,4641,2,1,1,5,1,1,3,100,0,0,0,,,,4,,6,,,27,,2,,,5,,11,,,3,,5,,,,97,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,,,3,,,,7,,,,,28,1,,,4,,,,,,,36,,,,,,,,,,,,13,55,,,,,,,,17,2,,,,,,,,,,11,,,,,,,3,2,2,3,3,1,3,3,1,2,1,3,1,2,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,0,4,2,2,4,1,4,3,3,2,3,1,2,2,3,2,4,3,3,4,2,,,,,,,,8,,3,9,2,,2,,,,,,,,,,,,,6,,,,,,5,6,7,,,,,1,2,,,,,7,,,,,1,,3,4,,,4,4,4,4,4,,,,,90,2,2,1,,,,,,,,,,,1,1,120,,,,4,2,1,1,1,1,,,,4,1,,9,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1053,6810,3,2,1,4,2,2,6,70,0,30,0,1,2,,,,6,,,,,,,,,,,1,,,,,6,,8,,,,,,,,,,,,,,,3,1,1,2,2,2,1,2,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,3,,,,,,9,,,,,,,4,5,,,,9,,,,,3,,,,,8,,,,,,,,,4,,,,,1,1,,,,,,,,,,,,,,5,,4,3,2,1,4,1,3,2,2,1,1,1,2,1,3,3,1,2,3,3,1,2,3,3,3,2,3,2,3,2,3,2,2,0,3,3,2,3,2,3,3,3,1,2,1,2,1,3,2,1,3,3,3,3,,,,,,,7,,,7,123,,,1,,34,2,4,2,3,3,,2,,,,,,,,,,5,,,8,9,,,,2,,,5,,,,,10,,1,2,3,,,,3,3,3,2,3,,,,,90,1,1,,,,,,,,3,,5,,1,1,105,1,,,2,1,1,1,1,1,1,,,,2,1,,,,,,90,2,2,3,1,1,2,2,2,2,2,2,2,2,
001GDC_Clima_de_los_Negocios,1054,4111,4,2,1,6,2,2,5,100,0,0,0,1,2,,,,6,,,,1,,,4,,6,,,2,,,5,6,,,,,,,,,,,,,,,,,3,1,1,3,1,3,3,3,3,3,3,1,3,1,2,3,3,2,2,1,2,2,1,2,2,,,,,5,6,,,9,,,,,,,,5,,,,9,10,,,,3,4,5,6,,,,10,11,12,24,,,,,,,,25,1,2,,,,,,,,,,,,,,,,3,4,3,2,3,3,4,3,3,3,2,3,1,1,3,3,2,2,3,3,3,2,3,2,2,2,3,3,2,2,3,3,2,0,3,5,2,3,4,3,4,4,3,4,2,3,4,3,4,2,4,3,3,1,,,,,5,,,8,,3,1,,,2,,,,,,,,,2,,,,,,,2,,4,,6,,,,,,,,,,,,7,,9,10,,1,2,3,,,,4,3,4,4,5,,,,,90,1,1,,,,,,,,,,5,,1,2,,,,,,,,2,1,2,,2,,,2,90,,,,3,,,2,1,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1055,7010,1,1,1,4,2,1,2,100,0,0,0,1,,,4,,,7,,,1,,,4,5,,,1,,,4,,,,8,,,,,,,,,,,,,,,3,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,6,,8,,10,,,1,,,,,6,7,,,,,,2,3,,,,,,,,,12,,,,,,,,7,,2,,,,,,,6,,,,,,,,,,3,4,4,2,3,3,3,3,3,2,2,3,1,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,1,2,0,4,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,4,4,4,4,1,2,,,,,,,,9,202,,,2,,,,,,,,,,,,,6,,,,3,4,5,,,,,,,1,,,,5,,,,,10,,1,2,,4,,,2,3,3,3,3,,,,,90,2,1,,,,,,,2,3,,,,1,1,101,,,,3,2,2,1,1,1,1,2,3,,2,2,,1,2,,,,1,2,3,1,2,2,2,2,1,2,2,2,1,5
001GDC_Clima_de_los_Negocios,1056,6910,4,1,1,1,2,1,1,100,0,0,0,1,,,,,,7,,19,,2,3,,,,32,1,,,4,,,7,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,,2,,,,,,8,,,,57,1,,,,,,,,9,,17,,,,,,,,,,,,,59,1,,,,,,,,2,,1,,,,,,,,,,,,,,,2,3,3,4,4,4,4,4,4,3,3,1,3,3,1,3,2,1,3,3,1,1,1,1,1,1,3,1,1,1,3,1,1,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,6,,,,8,124,,,2,,,,,,,,,,,,,6,,,,,,,,,,9,10,24,,,,,,,,8,9,,27,1,,,4,68,,4,3,4,4,4,,,,,90,1,2,,,,,27,,,,,,,1,2,,,,,,,,1,1,1,1,,,,3,90,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1057,8512,4,1,1,6,2,1,3,80,0,20,0,,2,,4,5,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,3,1,1,2,1,1,2,2,1,2,1,3,1,2,1,2,1,3,2,1,2,2,2,1,3,,,,,5,6,7,,,,,,,,,,5,,7,,9,,,,,,,,,,8,,10,,12,,1,2,,,,,,25,2,,1,,,,,,,,,,,,,,,4,5,3,5,5,4,4,4,4,3,3,3,1,2,3,3,2,2,3,3,2,2,2,2,1,2,2,3,1,1,1,2,1,0,3,3,3,4,3,4,2,4,2,3,3,4,3,3,2,2,3,2,1,3,,,3,,,,,,,7,117,,,2,,,,,,,,,,,,5,,,,2,,,,,,8,,10,,,,,,5,,7,,,,62,1,,3,4,,,2,4,4,3,3,1,2,3,4,,2,1,,,,,,1,2,,,5,,1,1,101,,,,3,2,2,1,1,1,,2,,,3,3,,,,,4,,1,3,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1058,7010,4,2,1,5,1,2,4,100,0,0,0,1,,,4,,6,,,,1,,3,4,,,,,,,4,,6,,,19,,,,,,,,,,,,,,3,1,3,3,3,3,2,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,,,3,,,,7,,9,,,,,2,,,,,,8,9,,,,2,,,,,,,,,,,,,,3,,,,,,1,1,,,,,,,,,,,,,4,,,3,2,3,5,3,2,4,3,2,2,2,1,2,2,3,3,2,2,3,2,2,2,2,2,2,1,2,3,2,2,2,2,1,0,4,3,3,3,1,5,2,2,1,3,1,1,3,2,3,1,3,3,4,3,,2,,,,,,,,7,101,,,1,1,,3,1,4,4,4,1,,,,,,,,,3,,5,,,,9,,,,,,,,6,,8,,10,,1,2,,4,,,3,1,1,1,1,,,,,90,1,1,,,,,,1,,,,,,1,1,101,,,,1,2,2,1,1,1,,,3,,3,90,,,,,,90,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1059,7020,4,2,1,5,1,2,3,80,0,20,0,,2,,4,,,,8,,,,,,,,,,2,,,,6,,8,,,,,,,,,,,,,,,3,2,2,2,3,2,2,2,2,2,3,2,2,2,3,1,3,2,2,2,3,1,2,2,3,1,,,4,,,,,9,,,,,2,,,5,,,,9,,,1,,,,,,,,9,10,,12,,,,,,,,7,,2,,,,3,,,,,,,,,,,,,4,3,2,3,3,2,4,4,3,2,2,3,2,2,2,3,2,3,2,3,2,2,2,2,1,2,2,3,2,2,2,3,2,0,3,3,3,3,3,4,4,3,2,3,3,3,2,3,3,4,3,2,3,2,1,,,,,6,,8,,8,118,,,1,9,,5,1,5,5,5,,,,,5,,,,2,,,,,,8,,10,,,,,4,5,,,8,,,,1,2,3,,,,4,4,4,4,4,1,,,,,92,1,,,,,,,2,,4,,,1,2,,,,,,,,2,2,2,,2,,,90,3,,1,,,,,2,2,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1060,8551,4,2,1,5,2,2,6,50,5,15,30,1,2,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11,,,2,1,2,2,2,2,1,2,3,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,,,3,,,6,,8,,,,,,2,,,,,,,9,10,,1,,,,5,,,,,10,,,,,,,,,,,11,1,1,,,,,,,,,,,,,4,,7,2,4,3,3,5,4,4,5,4,1,3,3,1,2,3,3,2,2,3,3,2,1,3,1,2,2,3,3,2,2,2,3,2,0,4,4,4,4,3,4,4,4,4,3,3,3,3,3,4,2,4,3,4,4,1,,,4,,,7,,,8,115,,,2,,,,,,,,,2,,,,,,,,,4,5,6,,,,,,,2,,,,,7,8,,,,1,,,,16,97,2,4,3,3,4,1,2,3,,,1,1,,,,,,,2,3,,,10,1,1,101,,,,3,1,2,1,1,1,,2,,,3,90,,,,3,4,,2,3,3,2,,,,,,,,,,
001GDC_Clima_de_los_Negocios,1061,1101,4,2,1,4,1,1,4,25,25,25,25,1,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,11,,,3,2,3,2,3,2,3,2,3,2,3,2,2,3,1,2,1,2,2,2,2,1,2,2,2,,,,,5,6,,8,,,,,,2,,4,,,,,9,,,,2,3,,5,,,8,,10,11,,,1,,,,,,,,2,,1,,,,,,,,,,,,,,,3,1,2,2,4,1,5,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,1,2,2,2,3,2,3,2,3,2,100,4,2,1,4,3,5,4,4,2,2,2,2,2,3,2,1,5,5,5,5,,,,,,,,8,,10,216,,,2,,,,,,,,,,,,5,,,1,,,4,5,,,,,,,,,,,5,,,8,,,39,1,,3,4,,,3,3,4,3,4,,,,,90,1,1,,,,,,,,,,10,43,1,2,,,,,,,,1,1,1,,2,,,2,90,,,,,,90,2,2,3,2,,,,,,,,,,
